Capture Date,Course ID,Trap,Band ID,Recapture,Sex,Age,Immature,Weight,Condition,Leg Band,Wing Band,Tag Status at Capture,Manufacturer_at_Capture,SerialNum_at_Capture,Frequency_at_Capture,Tag Status at Release,Manufacturer_at_Release,SerialNum_at_Release,Frequency_at_Release,BirdID,Comments,ObjectId,WingChord,Tarsus,RadioSize
6/16/2023,BJ,NA,235032,No,Unknown,Chick,,8,Good,,Right,None,,,,None,None,,,_235032,8.25,1532,18,13.62,
6/16/2023,BJ,NA,235033,No,Unknown,Chick,,9,Good,,Right,None,,,,None,None,,,_235033,9.25,1533,20,14.57,
6/16/2023,BJ,NA,235034,No,Unknown,Chick,,15,Good,,Right,None,,,163.273,VHFNASuture,AWE,,163.273,163.273_235034,15.25,1534,41,15.98,Large
6/16/2023,BJ,NA,235035,No,Unknown,Chick,,10,Good,,Right,None,,,,None,None,,,_235035,10,1535,20,15.9,
6/16/2023,BJ,NA,235036,No,Unknown,Chick,,16,Good,,Right,None,,,,None,None,,,_235036,15.75,1536,39,16.85,
6/16/2023,BJ,NA,235037,No,Unknown,Chick,,17,Good,,Right,None,,,,None,None,,,_235037,16.5,1537,42,15.99,
6/16/2023,BJ,NA,235038,No,Unknown,Chick,,9,Good,,Right,None,,,,None,None,,,_235038,9.25,1538,20,14.95,
6/16/2023,BJ,NA,235039,No,Unknown,Chick,,8,Good,,Right,None,,,,None,None,,,_235039,8.5,1539,15,14.11,
6/16/2023,BJ,NA,235040,No,Unknown,Chick,,12,Good,,Right,None,,,,None,None,,,_235040,12.25,1540,36,15.74,
6/16/2023,BJ,NA,235041,No,Unknown,Chick,,9,Good,,Right,None,,,,None,None,,,_235041,8.75,1541,18,14.96,
6/16/2023,BJ,NA,235042,No,Unknown,Chick,,15,Good,,Right,None,,,163.048,VHFNASuture,AWE,,163.048,163.048_235042,15.25,1542,40,16.44,Large
6/16/2023,BJ,NA,235043,No,Unknown,Chick,,15,Good,,Right,None,,,,None,None,,,_235043,14.5,1543,36,16.15,
6/16/2023,BJ,NA,235044,No,Unknown,Chick,,9,Good,,Right,None,,,,None,None,,,_235044,8.5,1544,16,14.71,
6/16/2023,BJ,NA,235045,No,Unknown,Chick,,15,Good,,Right,None,,,163.435,VHFNASuture,AWE,,163.435,163.435_235045,15.25,1545,41.5,18.67,Large
6/16/2023,BJ,NA,235046,No,Unknown,Chick,,8,Good,,Right,None,,,,None,None,,,_235046,7.75,1546,19,15.7,
6/16/2023,BJ,NA,235047,No,Unknown,Chick,,13,Good,,Right,None,,,,None,None,,,_235047,13,1547,36,16.29,
6/6/2023,BP,NA,230246,Yes,Female,Adult,,164,Good,Right,None,VHFNAPendant,AWE,O21NA21N,163.252,None,VHFNAPendant,AWE,164.729,164.729_230246,captured on nest,1548,0,0,NA
6/30/2023,CC,NA,235048,No,Unknown,Chick,,20,Good,,Right,None,,,0,VHFNASuture,AWE,,165.443,165.443_235048,19.75,1561,51,18.82,Large
6/16/2023,CC,NA,235049,No,Unknown,Chick,,16,Good,,Right,None,,,,None,None,,,_235049,16,1562,49.5,17.21,
6/16/2023,CC,NA,235050,No,Unknown,Chick,,14,Good,,Right,None,,,,VHFNASuture,AWE,,165.296,165.296_235050,14.25,1563,46,16.33,Large
6/16/2023,CC,NA,235051,No,Unknown,Chick,,18,Good,,Right,None,,,,VHFNASuture,AWE,,165.226,165.226_235051,18.25,1564,51,17.04,Large
6/16/2023,CC,NA,235052,No,Unknown,Chick,,17,Good,,Right,None,,,,VHFNASuture,AWE,,165.433,165.433_235052,16.75,1565,44,16.47,Large
6/16/2023,CC,NA,235053,No,Unknown,Chick,,17,Good,,Right,None,,,,VHFNASuture,AWE,,165.276,165.276_235053,16.5,1566,51,17.42,Large
6/16/2023,CC,NA,235054,No,Unknown,Chick,,15,Good,,Right,None,,,,None,None,,,_235054,14.5,1567,48,17.68,
6/16/2023,CC,NA,235055,No,Unknown,Chick,,17,Bled,,Right,None,,,,VHFNASuture,AWE,,165.096,165.096_235055,17.25,1568,46,18.57,Large
6/16/2023,CC,NA,235056,No,Unknown,Chick,,19,Good,,Right,None,,,,None,None,,,_235056,18.5,1569,49,17.39,
7/7/2023,AC,NA,235057,No,Unknown,Chick,,24,Good,,Right,None,,,0,VHFNASuture,AWE,,165.353,165.353_235057,23.75,1570,51,20.19,Large
7/7/2023,AC,NA,235058,No,Unknown,Chick,,22,Good,,Right,None,,,,None,None,,,_235058,22.5,1571,55,19.5,
7/7/2023,AC,NA,235059,No,Unknown,Chick,,18,Good,,Right,None,,,,None,None,,,_235059,18.25,1572,46,17.8,
7/7/2023,AC,NA,235060,No,Unknown,Chick,,23,Good,,Right,None,,,,VHFNASuture,AWE,,165.806,165.806_235060,22.75,1573,54,18.55,Large
7/7/2023,AC,NA,235075,No,Unknown,Chick,,21,Good,,Right,None,,,,None,None,,,_235075,20.5,1574,52.5,17.86,
7/7/2023,AC,NA,235061,No,Unknown,Chick,,23,Good,,Right,None,,,,VHFNASuture,AWE,,165.164,165.164_235061,22.5,1575,53.5,18.32,Large
7/7/2023,AC,NA,235062,No,Unknown,Chick,,24,Good,,Right,None,,,,None,None,,,_235062,23.75,1576,54,16.83,
7/7/2023,AC,NA,235063,No,Unknown,Chick,,21,Good,,Right,None,,,,None,None,,,_235063,21,1577,49,18.06,
7/7/2023,AC,NA,235064,No,Unknown,Chick,,24,Good,,Right,None,,,,VHFNASuture,AWE,,165.526,165.526_235064,23.5,1578,53,19.91,Large
7/7/2023,AC,NA,235065,No,Unknown,Chick,,23,Good,,Right,None,,,,None,None,,,_235065,23,1579,50.5,18.88,
7/7/2023,AC,NA,235066,No,Unknown,Chick,,23,Good,,Right,None,,,,None,None,,,_235066,22.75,1580,49,19.05,
7/13/2023,CC,NA,235074,No,Unknown,Chick,,15,Good,,Right,None,,,0,VHFNASuture,AWE,,165.099,165.099_235074,14.5,1581,44,16.09,Large
7/13/2023,CC,NA,235073,No,Unknown,Chick,,14,Good,,Right,None,,,,None,None,,,_235073,13.5,1582,37.5,15.34,
7/13/2023,CC,NA,235072,No,Unknown,Chick,,12,Good,,Right,None,,,,None,None,,,_235072,11.75,1583,31,14.29,
7/13/2023,CC,NA,235071,No,Unknown,Chick,,10,Good,,Right,None,,,,None,None,,,_235071,9.5,1584,25,13.74,
7/13/2023,CC,NA,235070,No,Unknown,Chick,,11,Good,,Right,None,,,,None,None,,,_235070,10.75,1585,29.5,15.43,
7/13/2023,CC,NA,235069,No,Unknown,Chick,,11,Good,,Right,None,,,,None,None,,,_235069,10.5,1586,31,15.17,
7/13/2023,CC,NA,235068,No,Unknown,Chick,,12,Good,,Right,None,,,,None,None,,,_235068,12,1587,37.5,14.57,
7/13/2023,CC,NA,235076,No,Unknown,Chick,,12,Good,,Right,None,,,,None,None,,,_235076,11.5,1588,28.5,15.76,
7/13/2023,CC,NA,235077,No,Unknown,Chick,,14,Good,,Right,None,,,,VHFNASuture,AWE,,165.029,165.029_235077,14,1589,38,15.98,Small
7/13/2023,CC,NA,235078,No,Unknown,Chick,,15,Good,,Right,None,,,,VHFNASuture,AWE,,165.4,165.400_235078,14.5,1590,44,17.46,Large
7/13/2023,CC,NA,235079,No,Unknown,Chick,,11,Good,,Right,None,,,,None,None,,,_235079,10.5,1591,29,15.23,
7/13/2023,CC,NA,235080,No,Unknown,Chick,,13,Good,,Right,None,,,,None,None,,,_235080,13,1592,42,16.05,
7/13/2023,CC,NA,235081,No,Unknown,Chick,,10,Good,,Right,None,,,,None,None,,,_235081,10.25,1593,29,15.97,
7/13/2023,CC,NA,235082,No,Unknown,Chick,,12,Good,,Right,None,,,,None,None,,,_235082,11.75,1594,35,15.23,
7/13/2023,CC,NA,235083,No,Unknown,Chick,,10,Good,,Right,None,,,,None,None,,,_235083,10,1595,29,15.33,
7/1/2023,CC,NA,220574,Yes,Male,Adult,,164,Good,Right,None,VHFNAPendant,AWE,,,VHFNAPendant,AWE,,165.535,165.535_220574,Captured on nest with net,1596,,,
7/14/2023,FC,NA,235084,No,Unknown,Chick,,20,Bled,,Right,None,,,0,VHFNASuture,AWE,,165.336,165.336_235084,19.5,1597,54,19.53,Large
7/14/2023,FC,NA,235085,No,Unknown,Chick,,21,Good,,Right,None,,,,VHFNASuture,AWE,,165.043,165.043_235085,20.75,1598,50,20.4,Small
7/14/2023,FC,NA,235087,No,Unknown,Chick,,20,Good,,Right,None,,,,VHFNASuture,AWE,,165.07,165.070_235087,19.5,1599,45,21.05,Small
7/14/2023,FC,NA,235088,No,Unknown,Chick,,21,Good,,Right,None,,,,VHFNASuture,AWE,,165.423,165.423_235088,21,1600,53,20.22,Large
7/14/2023,FC,NA,235089,No,Unknown,Chick,,22,Good,,Right,None,,,,VHFNASuture,AWE,,165.299,165.299_235089,22,1601,54,21.11,Small
7/15/2023,CC,NA,235090,No,Unknown,Chick,,19,Good,,Right,None,,,,VHFNASuture,AWE,,166.075,166.075_235090,19.25,1602,50,16.27,Large
7/15/2023,CC,NA,235091,No,Unknown,Chick,,14,Good,,Right,None,,,,None,None,,,_235091,13.75,1603,34,16.98,
7/15/2023,CC,NA,235092,No,Unknown,Chick,,22,Good,,Right,None,,,,VHFNASuture,AWE,,165.382,165.382_235092,21.5,1604,54,19.76,Small
7/15/2023,CC,NA,235093,No,Unknown,Chick,,13,Good,,Right,None,,,,None,None,,,_235093,13.25,1605,34,17.78,
7/15/2023,CC,NA,235094,No,Unknown,Chick,,14,Bled,,Right,None,,,,VHFNASuture,AWE,,165.196,165.196_235094,14,1606,34,17.18,Small
7/15/2023,CC,NA,235095,No,Unknown,Chick,,19,Bled,,Right,None,,,,VHFNASuture,AWE,,165.957,165.957_235095,18.75,1607,45,18.88,Large
7/15/2023,CC,NA,235096,No,Unknown,Chick,,17,Good,,Right,None,,,,VHFNASuture,AWE,,165.754,165.754_235096,16.75,1608,48,17.82,Large
7/15/2023,CC,NA,235097,No,Unknown,Chick,,14,Good,,Right,None,,,,VHFNASuture,AWE,,165.158,165.158_235097,14,1609,35,15.74,Small
7/15/2023,CC,NA,235098,No,Unknown,Chick,,19,Good,,Right,None,,,,VHFNASuture,AWE,,165.088,165.088_235098,18.75,1610,53,17.96,Small
7/15/2023,CC,NA,235099,No,Unknown,Chick,,19,Good,,Right,None,,,,None,None,,,_235099,18.75,1611,51,17.95,
7/22/2023,AC,NA,235152,No,Unknown,Chick,,22,Bled,,Right,None,,,0,VHFNASuture,AWE,,164.874,164.874_235152,22,1612,53,18.43,Large
7/22/2023,AC,NA,235153,No,Unknown,Chick,,20,Good,,Right,None,,,,VHFNASuture,AWE,,165.321,165.321_235153,19.75,1613,50,17.26,Small
7/22/2023,AC,NA,235154,No,Unknown,Chick,,19,Good,,Right,None,,,,VHFNASuture,AWE,,164.763,164.763_235154,18.5,1614,50,18.79,Large
7/22/2023,AC,NA,235155,No,Unknown,Chick,,18,Good,,Right,None,,,,VHFNASuture,AWE,,165.118,165.118_235155,18,1615,50,18,Small
7/22/2023,AC,NA,235156,No,Unknown,Chick,,19,Good,,Right,None,,,,VHFNASuture,AWE,,165.148,165.148_235156,18.5,1616,48,17.07,Small
7/22/2023,AC,NA,235157,No,Unknown,Chick,,20,Good,,Right,None,,,,VHFNASuture,AWE,,164.806,164.806_235157,20,1617,51,17.49,Large
7/21/2023,CC,NA,235101,No,Unknown,Chick,,20,Good,,Right,None,,,,None,None,,,_235101,19.5,1618,51,18.63,
7/21/2023,CC,NA,235102,No,Unknown,Chick,,20,Good,,Right,None,,,,None,None,,,_235102,19.5,1619,52,17.92,
7/25/2023,AC,NA,235158,No,Unknown,Chick,,24,Bled,,Right,None,,,0,VHFNASuture,AWE,,164.966,164.966_235158,23.5,1620,53,20.22,Large
7/25/2023,AC,NA,235159,No,Unknown,Chick,,22,Bled,,Right,None,,,,VHFNASuture,AWE,,165.245,165.245_235159,22,1621,52,19.52,Small
7/25/2023,AC,NA,235160,No,Unknown,Chick,,22,Good,,Right,None,,,,VHFNASuture,AWE,,165.026,165.026_235160,22,1622,54,19.76,Small
7/25/2023,AC,NA,235161,No,Unknown,Chick,,24,Bled,,Right,None,,,,VHFNASuture,AWE,,164.745,164.745_235161,24,1623,53.5,20.17,Large
7/25/2023,AC,NA,235162,No,Unknown,Chick,,19,Good,,Right,None,,,,None,None,,,_235162,18.5,1624,46,18.18,
7/25/2023,AC,NA,235163,No,Unknown,Chick,,23,Bled,,Right,None,,,,VHFNASuture,AWE,,164.706,164.706_235163,22.5,1625,56,20.98,Large
7/25/2023,AC,NA,235164,No,Unknown,Chick,,23,Bled,,Right,None,,,,None,None,,,_235164,22.5,1626,52,19.33,
7/25/2023,AC,NA,235165,No,Unknown,Chick,,20,Good,,Right,None,,,,None,None,,,_235165,20,1627,54,20.01,
7/25/2023,AC,NA,235166,No,Unknown,Chick,,24,Bled,,Right,None,,,,VHFNASuture,AWE,,165.131,165.131_235166,24,1628,55,19.49,Small
7/26/2023,DB,NA,235167,No,Unknown,Chick,,19,Good,,Right,None,,,0,VHFNASuture,AWE,,164.136,164.136_235167,19,1629,53,16.69,Small
7/26/2023,DB,NA,235168,No,Unknown,Chick,,21,Bled,,Right,None,,,,VHFNASuture,AWE,,164.415,164.415_235168,21,1630,52,16.46,Large
7/26/2023,DB,NA,235169,No,Unknown,Chick,,19,Bled,,Right,None,,,,VHFNASuture,AWE,,164.885,164.885_235169,19,1631,55,17.96,Small
7/26/2023,DB,NA,235170,No,Unknown,Chick,,21,Good,,Right,None,,,,VHFNASuture,AWE,,164.496,164.496_235170,21,1632,50,17.78,Large
7/26/2023,DB,NA,235171,No,Unknown,Chick,,18,Good,,Right,None,,,,VHFNASuture,AWE,,164.615,164.615_235171,17.5,1633,50,16.82,Small
7/26/2023,DB,NA,235172,No,Unknown,Chick,,19,Good,,Right,None,,,,VHFNASuture,AWE,,164.946,164.946_235172,18.5,1634,51,16.8,Large
7/26/2023,DB,NA,235182,No,Unknown,Chick,,19,Bled,,Right,None,,,,VHFNASuture,AWE,,164.696,164.696_235182,19,1635,54,16.77,Small
7/26/2023,DB,NA,235183,No,Unknown,Chick,,20,Bled,,Right,None,,,,VHFNASuture,AWE,,164.686,164.686_235183,19.75,1636,52,17.67,Large
8/14/2023,DB,NA,235136,No,Unknown,Chick,,19,Good,,Right,None,,,0,None,NA,,,_235136,19,1637,54,19.96,None
8/14/2023,DB,NA,235137,No,Unknown,Chick,,16,Good,,Right,None,,,,None,NA,,,_235137,16.25,1638,52,17.9,None
8/14/2023,DB,NA,235138,No,Unknown,Chick,,18,Good,,Right,None,,,,None,NA,,,_235138,18,1639,48,18.75,None
8/14/2023,DB,NA,235139,No,Unknown,Chick,,19,Good,,Right,None,,,,None,NA,,,_235139,19.25,1640,51,19.91,None
8/14/2023,DB,NA,235140,No,Unknown,Chick,,16,Good,,Right,None,,,,None,NA,,,_235140,16.25,1641,45,17.88,None
8/14/2023,DB,NA,235141,No,Unknown,Chick,,21,Good,,Right,None,,,,None,NA,,,_235141,21.25,1642,51,19.72,None
8/8/2023,AC,NA,235103,No,Unknown,Chick,,17,Good,,Right,None,,,,VHFNASuture,AWE,,164.515,164.515_235103,17,1643,51,20.04,Large
8/8/2023,AC,NA,235104,No,Unknown,Chick,,16,Good,,Right,None,,,,VHFNASuture,AWE,,164.153,164.153_235104,15.5,1644,36,19.76,Small
8/8/2023,AC,NA,235105,No,Unknown,Chick,,15,Bled,,Right,None,,,,VHFNASuture,AWE,,164.573,164.573_235105,14.75,1645,42,18.42,Small
8/8/2023,AC,NA,235106,No,Unknown,Chick,,14,Good,,Right,None,,,,None,NA,,,_235106,14,1646,46,16.95,
8/8/2023,AC,NA,235107,No,Unknown,Chick,,12,Good,,Right,None,,,,None,NA,,,_235107,11.5,1647,29,15.64,
8/8/2023,AC,NA,235108,No,Unknown,Chick,,15,Good,,Right,None,,,,VHFNASuture,AWE,,164.371,164.371_235108,14.5,1648,39,27.13,Large
8/8/2023,AC,NA,235109,No,Unknown,Chick,,16,Bled,,Right,None,,,,VHFNASuture,AWE,,164.242,164.242_235109,15.5,1649,44,48.87,Small
8/8/2023,AC,NA,235110,No,Unknown,Chick,,17,Good,,Right,None,,,,VHFNASuture,AWE,,164.171,164.171_235110,16.75,1650,48,26.23,Large
8/8/2023,AC,NA,235111,No,Unknown,Chick,,15,Good,,Right,None,,,,None,NA,,,_235111,15,1651,57,19.44,
8/8/2023,AC,NA,235112,No,Unknown,Chick,,11,Good,,Right,None,,,,None,NA,,,_235112,11,1652,39,14.32,
8/8/2023,AC,NA,235113,No,Unknown,Chick,,18,Bled,,Right,None,,,,VHFNASuture,AWE,,164.642,164.642_235113,18,1653,55,19.56,Large
8/8/2023,AC,NA,235114,No,Unknown,Chick,,15,Good,,Right,None,,,,VHFNASuture,AWE,,164.624,164.624_235114,15,1654,53,28.89,Small
8/21/2023,AC,NA,235187,No,Unknown,Chick,,19,Bled,,Right,None,,,0,VHFNASuture,AWE,,163.183,163.183_235187,19,1655,55,20.62,Large
8/21/2023,AC,NA,235188,No,Unknown,Chick,,19,Bled,,Right,None,,,,VHFNASuture,AWE,,163.795,163.795_235188,18.5,1656,59,20.29,Small
8/21/2023,AC,NA,235189,No,Unknown,Chick,,21,Good,,Right,None,,,,VHFNASuture,AWE,,163.293,163.293_235189,21,1657,58,18.93,Small
8/21/2023,AC,NA,235190,No,Unknown,Chick,,21,Good,,Right,None,,,,VHFNASuture,AWE,,163.621,163.621_235190,20.5,1658,61,19.9,Large
8/24/2023,FC,NA,235191,No,Unknown,Chick,,18,Bled,,Right,None,,,0,VHFNASuture,AWE,,163.174,163.174_235191,18,1659,51,18.4,Large
8/24/2023,FC,NA,235192,No,Unknown,Chick,,19,Bled,,Right,None,,,,VHFNASuture,AWE,,163.487,163.487_235192,18.5,1660,47,19.2,Small
8/24/2023,FC,NA,235193,No,Unknown,Chick,,21,Bled,,Right,None,,,,VHFNASuture,AWE,,163.912,163.912_235193,20.5,1661,53,19.22,Large
8/24/2023,FC,NA,235194,No,Unknown,Chick,,20,Bled,,Right,None,,,,VHFNASuture,AWE,,163.858,163.858_235194,20,1662,52,18.44,Small
8/24/2023,FC,NA,235195,No,Unknown,Chick,,17,Good,,Right,None,,,,VHFNASuture,AWE,,163.723,163.723_235195,17,1663,50,18.69,Large
8/24/2023,FC,NA,235196,No,Unknown,Chick,,18,Bled,,Right,None,,,,VHFNASuture,AWE,,163.763,163.763_235196,17.5,1664,54,18.94,Small
8/24/2023,FC,NA,235197,No,Unknown,Chick,,14,Good,,Right,None,,,,,,,,_235197,14,1665,43,15.79,
8/24/2023,FC,NA,235198,No,Unknown,Chick,,21,Bled,,Right,None,,,,VHFNASuture,AWE,,163.608,163.608_235198,21,1666,54,18.91,Large
8/24/2023,FC,NA,235199,No,Unknown,Chick,,19,Bled,,Right,None,,,,VHFNASuture,AWE,,163.291,163.291_235199,18.5,1667,52,18.79,Small
8/29/2023,FC,NA,220612,No,Female,Adult,,0,Good,Right,None,VHFNAPendant,AWE,,164.017,VHFNAPendant,AWE,TTA20NA256,162.904,162.904_220612,bird captured on nest and radio swamped,1668,0,0,NA
3/17/2024,Bill Jones,BJNA2,241602,,Male,Juvenile,NA,140,1,,NA,,,,,,,OA24NA10,162.2,162.200_241602,,1669,108,36.2,
3/17/2024,Bill Jones,BJNA2,241603,,Female,Adult,NA,190,1,,NA,,,,,,,OA24NA106,163.646,163.646_241603,,1670,110,36.16,
3/17/2024,Bill Jones,BJNA2,241604,,Male,Juvenile,NA,190,1,,NA,,,,,,,OA24NA19,162.335,162.335_241604,,1671,106,35.98,
3/17/2024,Bill Jones,BJNA2,241605,,Female,Juvenile,NA,164,1,,NA,,,,,,,OA24NA74,163.232,163.232_241605,,1672,112,37.18,
3/17/2024,Bill Jones,BJNA2,241606,,Female,Juvenile,NA,170,3,,NA,,,,,,,NA,NA,NA_241606,,1673,108,37.38,
3/17/2024,Bill Jones,BJNA2,241607,,Female,Juvenile,NA,156,1,,NA,,,,,,,OA24NA86,163.36,163.360_241607,,1674,109,36.25,
3/17/2024,Bill Jones,BJNA2,241608,,Male,Juvenile,NA,180,1,,NA,,,,,,,NA,NA,NA_241608,,1675,110,37.5,
3/17/2024,Bill Jones,BJNA2,241609,,Male,Adult,NA,170,1,,NA,,,,,,,NA,NA,NA_241609,,1676,110,35.96,
3/17/2024,Bill Jones,BJNA2,241610,,Female,Juvenile,NA,174,1,,NA,,,,,,,NA,NA,NA_241610,,1677,110,37.95,
3/17/2024,Bill Jones,BJNA39,241611,,Male,Juvenile,NA,170,2,,NA,,,,,,,NA,NA,NA_241611,,1678,NA,37.73,
3/17/2024,Bill Jones,BJNA39,241612,,Female,Juvenile,NA,180,2,,NA,,,,,,,NA,NA,NA_241612,,1679,NA,NA,
3/17/2024,Bill Jones,BJNA39,241613,,Male,Juvenile,NA,155,1,,NA,,,,,,,OA24NA108,163.675,163.675_241613,,1680,NA,NA,
3/17/2024,Bill Jones,BJNA39,241614,,Female,Juvenile,NA,170,3,,NA,,,,,,,OA24NA65,163.101,163.101_241614,,1681,106,29.1,
3/17/2024,Bill Jones,BJNA39,241615,,Male,Juvenile,NA,190,1,,NA,,,,,,,OA24NA88,163.406,163.406_241615,,1682,NA,NA,
3/17/2024,Bill Jones,BJNA39,241616,,Female,Juvenile,NA,165,3,,NA,,,,,,,OA24NA22,162.395,162.395_241616,,1683,NA,NA,
3/17/2024,Bill Jones,BJNA39,241617,,Male,Juvenile,NA,180,2,,NA,,,,,,,NA,NA,NA_241617,,1684,NA,NA,
3/17/2024,Bill Jones,BJNA18,241618,,Male,Adult,NA,180,2,,NA,,,,,,,OA24NA16,162.281,162.281_241618,,1685,NA,NA,
3/19/2024,Bill Jones,BJNA25,241620,,Female,Juvenile,NA,180,1,,NA,,,,,,,OA24NA142,163.97,163.970_241620,,1686,113,28.2,
3/19/2024,Bill Jones,BJNA25,241619,,Female,Juvenile,NA,205,1,,NA,,,,,,,OA24NA54,162.907,162.907_241619,,1687,107,29.06,
3/19/2024,Bill Jones,BJNA25,241621,,Male,Juvenile,NA,150,1,,NA,,,,,,,OA24NA165,165.126,165.126_241621,,1688,108,32.34,
3/19/2024,Bill Jones,BJNA25,241622,,Male,Juvenile,NA,190,1,,NA,,,,,,,OA24NA24,162.488,162.488_241622,,1689,112,29.08,
3/19/2024,Bill Jones,BJNA25,241623,,Male,Juvenile,NA,170,1,,NA,,,,,,,OA24NA79,163.289,163.289_241623,,1690,111,28.73,
3/19/2024,Bill Jones,BJNA38,241624,,Female,Juvenile,NA,170,1,,NA,,,,,,,HSL241353,164.334,164.334_241624,,1691,106,33.32,
3/19/2024,Bill Jones,BJNA38,241625,,Male,Juvenile,NA,175,1,,NA,,,,,,,OA24NA187,165.366,165.366_241625,,1692,111,29.87,
3/19/2024,Bill Jones,BJNA38,241626,,Male,Juvenile,NA,170,1,,NA,,,,,,,OA24NA67,163.118,163.118_241626,,1693,NA,NA,
3/17/2024,Fence Cove,FCNA37,241001,,Male,Juvenile,NA,174,1,,NA,,,,,,,OA22NA15,164.044,164.044_241001,,1694,107,31.93,
3/17/2024,Fence Cove,FCNA40,235192,,Male,Juvenile,NA,171,1,,235192,,,,,,,HSL206033,167.535,167.535_235192,,1695,110,31.89,
3/17/2024,Fence Cove,FCNA40,241002,,Female,Juvenile,NA,189,2,,NA,,,,,,,O21NA33,164.307,164.307_241002,,1696,113,32.24,
3/17/2024,Fence Cove,FCNA40,241003,,Female,Juvenile,NA,169,1,,NA,,,,,,,O22NA83,163.155,163.155_241003,,1697,114,31.48,
3/17/2024,Fence Cove,FCNA40,241004,,Male,Juvenile,NA,178,1,,NA,,,,,,,NA,NA,NA_241004,,1698,115,31.28,
3/17/2024,Fence Cove,FCNA40,241005,,Male,Juvenile,NA,160,1,,NA,,,,,,,OA24NA115,163.739,163.739_241005,,1699,104,29.89,
3/17/2024,Fence Cove,FCNA40,241006,,Female,Juvenile,NA,182,1,,NA,,,,,,,O21NA87,165.674,165.674_241006,,1700,110,31.01,
3/17/2024,Fence Cove,FCNA40,241007,,Male,Juvenile,NA,187,1,,NA,,,,,,,NA,NA,NA_241007,,1701,111,32.44,
3/17/2024,Fence Cove,FCNA40,241008,,Female,Juvenile,NA,190,1,,NA,,,,,,,022NA203,164.665,164.665_241008,,1702,112,31.43,
3/17/2024,Fence Cove,FCNA26,241009,,Female,Juvenile,NA,182,1,,NA,,,,,,,OA21NA52,162.742,162.742_241009,,1703,110,30.13,
3/17/2024,Fence Cove,FCNA26,241010,,Male,Juvenile,NA,176,2,,NA,,,,,,,O22NA200,164.638,164.638_241010,,1704,113,32.89,
3/17/2024,Fence Cove,FCNA26,241011,,Female,Juvenile,NA,184,1,,NA,,,,,,,O22NA150,163.828,163.828_241011,,1705,114,32.16,
3/17/2024,Fence Cove,FCNA26,241012,,Male,Juvenile,NA,159,1,,NA,,,,,,,NA,NA,NA_241012,,1706,111,32.71,
3/17/2024,Fence Cove,FCNA26,241013,,Female,Juvenile,NA,180,1,,NA,,,,,,,O22NA153,164.026,164.026_241013,,1707,108,32.31,
3/17/2024,Fence Cove,FCNA26,241014,,Female,Juvenile,NA,186,3,,NA,,,,,,,NA,NA,NA_241014,,1708,112,30.99,
3/17/2024,Fence Cove,FCNA26,241015,,Male,Juvenile,NA,181,2,,NA,,,,,,,NA,NA,NA_241015,,1709,111,32.2,
3/17/2024,Fence Cove,FCNA26,241016,,Female,Juvenile,NA,166,1,,NA,,,,,,,TTA20NA267,163.012,163.012_241016,,1710,108,29.82,
3/17/2024,Fence Cove,FCNA26,241017,,Female,Juvenile,NA,180,1,,NA,,,,,,,NA,NA,NA_241017,,1711,112,31.08,
3/17/2024,Fence Cove,FCNA26,241018,,Male,Juvenile,NA,177,2,,NA,,,,,,,NA,NA,NA_241018,,1712,111,31.78,
3/17/2024,Fence Cove,FCNA26,241019,,Female,Juvenile,NA,175,1,,NA,,,,,,,NA,NA,NA_241019,,1713,110,31.87,
3/17/2024,Fence Cove,FCNA26,241020,,Male,Juvenile,NA,181,1,,NA,,,,,,,NA,NA,NA_241020,,1714,110,32.13,
3/17/2024,Fence Cove,FCNA12,241021,,Female,Adult,NA,180,1,,NA,,,,,,,O22NA120,163.595,163.595_241021,,1715,112,"30,68",
3/17/2024,Fence Cove,FCNA12,241022,,Female,Juvenile,NA,170,2,,NA,,,,,,,O22NA92,163.271,163.271_241022,,1716,110,31.31,
3/17/2024,Fence Cove,FCNA12,241023,,Male,Juvenile,NA,184,2,,NA,,,,,,,O21NA70,165.336,165.336_241023,,1717,114,32.19,
3/17/2024,Fence Cove,FCNA12,241024,,Female,Juvenile,NA,182,3,,NA,,,,,,,NA,NA,NA_241024,,1718,114,31.67,
3/19/2024,Bill Jones,BJNA6,241627,,Male,Juvenile,NA,165,3,,NA,,,,,,,NA,NA,NA_241627,,1719,106,31.03,
3/19/2024,Bill Jones,BJNA6,241628,,Male,Juvenile,NA,160,3,,NA,,,,,,,NA,NA,NA_241628,,1720,114,31.61,
3/19/2024,Bill Jones,BJNA6,241629,,Male,Juvenile,NA,160,3,,NA,,,,,,,TTA20NA297,163.399,163.399_241629,,1721,108,29.33,
3/20/2024,Bill Jones,BJNA41,241630,,Female,Juvenile,NA,190,1,,NA,,,,,,,OA24NA144,164.02,164.02_241630,,1722,112,30.86,
3/20/2024,Bill Jones,BJNA41,230720,,Male,Juvenile,NA,190,1,,NA,,,,,,,OA24NA181,165.312,165.312_230720,,1723,110,32.85,
3/20/2024,Bill Jones,BJNA41,241631,,Female,Juvenile,NA,166,2,,NA,,,,,,,OA24NA73,163.225,163.225_241631,,1724,113,31.44,
